quaternionTimestamp,quaternionX,quaternionY,quaternionZ,quaternionW,magneticFieldTimestamp,magneticFieldX,magneticFieldY,magneticFieldZ,accelerationTimestamp,accelerationX,accelerationY,accelerationZ,angularSpeedTimestamp,angularSpeedX,angularSpeedY,angularSpeedZ
10063600379,0.6944131,-0.2455421,-0.28618342,0.612861,10063600379,0.22677508,0.39484507,-0.29074496,10063600379,0.96886456,-9.750335,0.85678816,10063600379,-0.0006410433,0.0014152592,-7.559545e-05
10063610551,0.69442046,-0.24553251,-0.2861709,0.6128624,10063610551,0.22900751,0.39588326,-0.29184654,10063610551,0.9422852,-9.762077,0.8112004,10063610551,-0.00060246326,0.0017315047,-0.00038479175
10063620344,0.69442046,-0.24552758,-0.28617358,0.61286306,10063620344,0.22565486,0.3938007,-0.29197672,10063620344,0.9636157,-9.744943,0.81448084,10063620344,0.00030052103,0.0008485317,1.05453655e-05
10063630679,0.69441396,-0.24552453,-0.28618008,0.61286867,10063630679,0.22566976,0.39485186,-0.29192355,10063630679,0.9683212,-9.736601,0.8288749,10063630679,-0.0009007035,0.00032420922,-0.00024899002
10063640309,0.69441664,-0.24551742,-0.28618142,0.6128678,10063640309,0.22572131,0.39800602,-0.29527602,10063640309,0.95712215,-9.764335,0.81841516,10063640309,0.0006955946,0.0011767726,-0.00015292875
10063650469,0.6944186,-0.2455126,-0.28619066,0.6128632,10063650469,0.22565256,0.3938005,-0.29080608,10063650469,0.96612316,-9.748757,0.8309139,10063650469,-0.00015019532,-0.000873263,0.00027133152
10063660413,0.6944198,-0.24551363,-0.28618976,0.61286193,10063660413,0.22791706,0.39694127,-0.29297197,10063660413,0.9495717,-9.765997,0.8346786,10063660413,6.253831e-05,0.00069179013,-0.00040270016
10063670476,0.6944207,-0.24550891,-0.28618786,0.6128636,10063670476,0.22454724,0.3938073,-0.29198468,10063670476,0.9576671,-9.764524,0.8041358,10063670476,0.00034261402,0.0002290057,-0.00021769293
10063680288,0.6944164,-0.24551086,-0.28619584,0.612864,10063680288,0.23014718,0.39797926,-0.2929029,10063680288,0.9655893,-9.779564,0.827631,10063680288,0.0004084017,0.00025569648,-0.0004982669
10063690576,0.694422,-0.2455066,-0.28619438,0.61286,10063690576,0.23124449,0.39692193,-0.29528937,10063690576,0.95332026,-9.766119,0.82548106,10063690576,2.1811575e-06,-0.0005457634,-0.000322273
10063700298,0.69441426,-0.2455158,-0.28620884,0.6128584,10063700298,0.23129953,0.40112615,-0.29273552,10063700298,0.96007246,-9.774331,0.8162955,10063700298,-8.522626e-05,-0.0019129002,-0.00041361246
10063710590,0.69441015,-0.24551836,-0.28621045,0.6128612,10063710590,0.22791937,0.39694148,-0.29414263,10063710590,0.9622064,-9.753573,0.80272645,10063710590,0.0003394289,-0.0012590373,0.0005855728
10063720338,0.69440454,-0.24552557,-0.28621992,0.61286026,10063720338,0.22683927,0.39905018,-0.29287365,10063720338,0.9443256,-9.782998,0.83219695,10063720338,-0.00065507554,-0.0021788487,0.00012490992
10063730561,0.6943986,-0.24553148,-0.28622618,0.6128617,10063730561,0.22904415,0.39798626,-0.29525214,10063730561,0.95474756,-9.75332,0.7959477,10063730561,0.00013223756,-0.0010479717,0.00019332208
10063740474,0.69439334,-0.24553926,-0.28623435,0.6128608,10063740474,0.22902468,0.3969347,-0.29296404,10063740474,0.9365734,-9.790616,0.7988757,10063740474,0.00029416848,-0.0009916564,0.00041089486
10063750395,0.6943912,-0.2455447,-0.2862343,0.61286104,10063750395,0.22794919,0.3990438,-0.2940363,10063750395,0.933738,-9.773788,0.84764594,10063750395,-8.509308e-05,-0.001389646,0.00032051653
10063760487,0.6943925,-0.24554414,-0.28622892,0.61286235,10063760487,0.22794919,0.3990438,-0.2940363,10063760487,0.9277463,-9.767134,0.8190207,10063760487,0.0011003409,-0.0011254055,-0.0010248786
10063770395,0.694395,-0.2455506,-0.28623015,0.61285627,10063770395,0.22567433,0.39485234,-0.29426482,10063770395,0.9493793,-9.78408,0.8403668,10063770395,0.001878636,-0.00010444317,0.00060080085
10063780364,0.69438994,-0.24556153,-0.28623462,0.6128555,10063780364,0.23013459,0.3969283,-0.2941267,10063780364,0.9604908,-9.786274,0.8597963,10063780364,0.00021280535,0.000119846314,0.00065301824
10063790499,0.694392,-0.24556892,-0.28623617,0.61284953,10063790499,0.22679456,0.3958967,-0.29303306,10063790499,0.9528776,-9.808889,0.8650308,10063790499,1.8310733e-05,-0.0006947657,0.0006150985
10063800369,0.69439197,-0.24557509,-0.28623894,0.61284584,10063800369,0.22794689,0.3990436,-0.2928657,10063800369,0.9464424,-9.783137,0.83359313,10063800369,9.301305e-05,-0.00022080727,-0.00013028365
10063810396,0.69438845,-0.24557076,-0.28624046,0.6128509,10063810396,0.22791706,0.39694127,-0.29297197,10063810396,0.94437206,-9.764046,0.80639243,10063810396,0.00050231535,-0.00037484057,-0.000872246
10063820483,0.69438666,-0.24557841,-0.28624114,0.61284953,10063820483,0.22681633,0.3969485,-0.29649183,10063820483,0.96038204,-9.774023,0.8520145,10063820483,0.00066079944,4.2466447e-05,8.927658e-05
10063830572,0.69439155,-0.24557751,-0.28623816,0.61284566,10063830572,0.226837,0.39904994,-0.29170302,10063830572,0.93775773,-9.765229,0.83722514,10063830572,-2.5127083e-05,-0.00040257815,-0.00033412967
10063840422,0.69439065,-0.24557552,-0.2862391,0.6128471,10063840422,0.22793196,0.39799243,-0.2929188,10063840422,0.96637726,-9.745465,0.8141634,10063840422,-0.0008553164,5.188398e-06,-0.0012089685
10063850473,0.69439226,-0.24556999,-0.2862409,0.6128466,10063850473,0.23017931,0.40008178,-0.29396725,10063850473,0.95032644,-9.759388,0.8492684,10063850473,-0.000633128,-0.00068874937,-0.00087857805
10063860295,0.6943974,-0.24556841,-0.2862416,0.6128411,10063860295,0.226837,0.39904994,-0.29170302,10063860295,0.9653674,-9.75379,0.8496914,10063860295,0.00023669563,-0.00012409687,-0.0008711545
10063870580,0.69439703,-0.24556649,-0.28624687,0.6128398,10063870580,0.22683349,0.39799988,-0.2976093,10063870580,0.9604816,-9.7530155,0.86108416,10063870580,-0.00011592358,-0.0011234535,-0.0009357901
10063880297,0.6944055,-0.24556684,-0.28624874,0.61282915,10063880297,0.22681403,0.39694828,-0.2953212,10063880297,0.98592484,-9.742308,0.85181606,10063880297,-0.00040660147,-0.00046963058,0.00031011552
10063890461,0.6944032,-0.24557355,-0.2862528,0.61282724,10063890461,0.23013459,0.3969283,-0.2941267,10063890461,0.9624183,-9.7598715,0.8241487,10063890461,-0.0010614414,-0.0012343386,0.0013586124
10063900413,0.694401,-0.24557817,-0.28625786,0.6128255,10063900413,0.22454266,0.39380687,-0.2896434,10063900413,0.9543732,-9.75015,0.8416388,10063900413,-0.00010675099,-0.0012070751,0.00044058077
10063910474,0.69440085,-0.24558745,-0.28626037,0.61282074,10063910474,0.22679229,0.39589643,-0.29186243,10063910474,0.94400907,-9.786287,0.8816806,10063910474,2.2671185e-05,-0.00042925216,0.0005005477
10063920445,0.6944026,-0.2455854,-0.28625968,0.61281997,10063920445,0.22568238,0.3959028,-0.29069978,10063920445,0.94972175,-9.765593,0.8386192,10063920445,-0.0018408466,-0.0010391967,0.00021799654
10063930557,0.69439644,-0.24558899,-0.28626308,0.61282396,10063930557,0.2289754,0.39378074,-0.29078215,10063930557,0.93171865,-9.782157,0.8712568,10063930557,-0.0011339113,-0.0003680922,-6.127171e-06
10063940373,0.69440234,-0.2455829,-0.28626132,0.61282045,10063940373,0.2278999,0.39588985,-0.29185447,10063940373,0.9579748,-9.74214,0.83281344,10063940373,0.00038373936,-3.3189543e-05,-0.00049843825
10063950497,0.6944034,-0.24558626,-0.28626466,0.6128164,10063950497,0.22788268,0.39483848,-0.29073697,10063950497,0.9327141,-9.769035,0.83261555,10063950497,-0.00033013616,-0.0004776353,-0.0010547386
10063960371,0.6944072,-0.2455857,-0.28625667,0.612816,10063960371,0.22790217,0.39589012,-0.2930251,10063960371,0.9546608,-9.801143,0.87956667,10063960371,0.00018831994,-0.00024725404,0.00085393246
10063970501,0.6944109,-0.24558957,-0.2862515,0.61281264,10063970501,0.22901666,0.39588416,-0.29652905,10063970501,0.93346506,-9.754148,0.85114396,10063970501,0.00021701586,0.0010870555,-0.0010334989
10063980368,0.6944109,-0.24559149,-0.28625116,0.612812,10063980368,0.22790675,0.39589053,-0.29536638,10063980368,0.94040203,-9.797584,0.8541713,10063980368,-0.00065492094,0.0013905913,-0.00086574815
10063990396,0.6944096,-0.2455949,-0.2862466,0.61281425,10063990396,0.22681633,0.3969485,-0.29649183,10063990396,0.9482078,-9.775333,0.8357229,10063990396,-0.0011314405,0.001901581,-0.0002215812
10064000477,0.6944116,-0.24558875,-0.286237,0.61281896,10064000477,0.22793196,0.39799243,-0.2929188,10064000477,0.93205065,-9.781866,0.8771307,10064000477,-0.00048670918,0.0023356471,-0.00069369003
10064010401,0.6944186,-0.24557984,-0.2862273,0.6128192,10064010401,0.2278976,0.39588964,-0.29068387,10064010401,0.962685,-9.772112,0.85971045,10064010401,0.00024224538,0.0021877699,6.4203516e-05
10064020374,0.69442445,-0.24557109,-0.28621417,0.6128222,10064020374,0.22568695,0.3959033,-0.29304105,10064020374,0.94548166,-9.790813,0.83473337,10064020374,0.00018928386,0.0024503302,0.00055900775
10064030679,0.69443256,-0.24555689,-0.28619784,0.6128263,10064030679,0.22790217,0.39589012,-0.2930251,10064030679,0.9523823,-9.787123,0.8487749,10064030679,-0.0004723603,0.0018540956,0.0011520069
10064040295,0.6944322,-0.2455577,-0.28619337,0.6128285,10064040295,0.22897771,0.39378095,-0.29195282,10064040295,0.9483852,-9.790636,0.82524776,10064040295,0.00035138335,0.0015437864,0.00031786412
10064050566,0.69443524,-0.245547,-0.28618917,0.6128313,10064050566,0.22679456,0.3958967,-0.29303306,10064050566,0.9431212,-9.777423,0.8360341,10064050566,-0.0007554982,0.0007576924,8.440204e-05
10064060295,0.69443613,-0.24554002,-0.28618386,0.6128355,10064060295,0.23014718,0.39797926,-0.2929029,10064060295,0.9534073,-9.779848,0.87875223,10064060295,-0.00029538944,0.00082323793,-0.00024002418
10064070465,0.694443,-0.24553923,-0.2861742,0.6128326,10064070465,0.22790447,0.39589033,-0.29419577,10064070465,0.9260913,-9.763918,0.82845867,10064070465,-0.000372692,0.00086066127,-2.420973e-05
10064080408,0.69443697,-0.24553943,-0.28617752,0.61283785,10064080408,0.22792163,0.3969417,-0.29531324,10064080408,0.9579071,-9.76267,0.8205548,10064080408,-0.0012431126,-0.0003432911,-0.0010484038
10064090843,0.69443774,-0.24553344,-0.28617558,0.6128402,10064090843,0.23122731,0.39587057,-0.29417184,10064090843,0.9498576,-9.7519455,0.8301033,10064090843,-0.00022831373,-0.00039289333,7.440895e-05
10064100410,0.69444305,-0.24552952,-0.28617334,0.6128368,10064100410,0.22788042,0.39483824,-0.28956637,10064100410,0.95180315,-9.745918,0.8581191,10064100410,0.0007741451,-0.000137778,-0.00089771487
